004549/F00083290593;00083290593;30/10/2018;30/11/2018;;457,25;;;;;457,25;EURO;;
004577/F00083290593;00083290593;01/11/2018;31/12/2018;;323,15;;;;;323,15;EURO;;
004611/F00083290593;00083290593;04/11/2018;31/12/2018;;752,07;;;;;752,07;EURO;;
004648/F00083290593;00083290593;06/11/2018;31/12/2018;;923;;;;;923;EURO;;
004673/F00083290593;00083290593;07/11/2018;31/12/2018;;697,4;;;;;697,4;EURO;;
004700/F00083290593;00083290593;08/11/2018;31/12/2018;;266,06;;;;;266,06;EURO;;
004729/F00083290593;00083290593;11/11/2018;31/12/2018;;1142,48;;;;;1142,48;EURO;;
004768/F00083290593;00083290593;13/11/2018;31/12/2018;;556,98;;;;;556,98;EURO;;
004789/F00083290593;00083290593;14/11/2018;31/12/2018;;364,17;;;;;364,17;EURO;;
004820/F00083290593;00083290593;15/11/2018;31/12/2018;;229,11;;;;;229,11;EURO;;
004846/F00083290593;00083290593;18/11/2018;31/12/2018;;1008,65;;;;;1008,65;EURO;;
004872/F00083290593;00083290593;19/11/2018;31/12/2018;;313,39;;;;;313,39;EURO;07/07/2019;
004897/F00083290593;00083290593;20/11/2018;31/12/2018;;589,1;;;;;589,1;EURO;07/07/2019;
004909/F00083290593;00083290593;21/11/2018;31/12/2018;;921,86;;;;;921,86;EURO;07/07/2019;
004948/F00083290593;00083290593;22/11/2018;31/12/2018;;862,04;;;;;862,04;EURO;07/07/2019;
004954/F00083290593;00083290593;23/11/2018;31/12/2018;;196,91;;;;;196,91;EURO;07/07/2019;
004979/F00083290593;00083290593;25/11/2018;31/12/2018;;1705,72;;;;;1705,72;EURO;07/07/2019;
004990/F00083290593;00083290593;26/11/2018;31/12/2018;;848,96;;;;;848,96;EURO;07/07/2019;
005005/F00083290593;00083290593;27/11/2018;31/12/2018;;528,48;;;;;528,48;EURO;07/07/2019;
005056/F00083290593;00083290593;02/12/2018;31/01/2019;;56,06;;;;;56,06;EURO;07/07/2019;
005091/F00083290593;00083290593;04/12/2018;31/01/2019;;119,52;;;;;119,52;EURO;07/07/2019;
005104/F00083290593;00083290593;05/12/2018;31/01/2019;;147,42;;;;;147,42;EURO;07/07/2019;
005125/F00083290593;00083290593;06/12/2018;31/01/2019;;622,67;;;;;622,67;EURO;07/07/2019;
005188/F00083290593;00083290593;11/12/2018;31/01/2019;;351,35;;;;;351,35;EURO;07/07/2019;
005200/F00083290593;00083290593;12/12/2018;31/01/2019;;1133,85;;;;;1133,85;EURO;07/07/2019;
005324/F00083290593;00083290593;22/12/2018;31/01/2019;;250,22;;;;;250,22;EURO;07/07/2019;
005353/F00083290593;00083290593;27/12/2018;31/01/2019;;491,09;;;;;491,09;EURO;07/07/2019;
000028/FD00110420098;00110420098;18/01/2019;28/02/2019;;366,12;;;;;366,12;EURO;;
000340/FD00110420098;00110420098;20/03/2019;30/04/2019;;250,12;;;;;250,12;EURO;02/05/2019;
000394/FD00110420098;00110420098;20/03/2019;30/04/2019;;488,63;;;;;488,63;EURO;02/05/2019;
000571/FD00110420098;00110420098;19/04/2019;31/05/2019;;3384,41;;;;;3384,41;EURO;04/06/2019;
000732/FD00110420098;00110420098;21/05/2019;30/06/2019;;3174,25;;;;;3174,25;EURO;;
000773/FD00110420098;00110420098;22/05/2019;30/06/2019;;405,56;;;;;405,56;EURO;;
000967/FD00110420098;00110420098;25/06/2019;31/07/2019;;1166,55;;;;;1166,55;EURO;;
001047/FD00110420098;00110420098;30/06/2019;31/07/2019;;1755,15;;;;;1755,15;EURO;;
001150/FD00110420098;00110420098;21/07/2019;31/08/2019;;5048,82;;;;;5048,82;EURO;;
002815/F00110420098;00110420098;01/07/2018;31/08/2018;;834,86;;;;;834,86;EURO;06/09/2018;
002856/F00110420098;00110420098;03/07/2018;31/08/2018;;836,69;;;;;836,69;EURO;06/09/2018;
002887/F00110420098;00110420098;05/07/2018;31/08/2018;;1323,95;;;;;1323,95;EURO;06/09/2018;
002925/F00110420098;00110420098;08/07/2018;31/08/2018;;2339,17;;;;;2339,17;EURO;06/09/2018;
002930/F00110420098;00110420098;08/07/2018;31/08/2018;;158,5;;;;;158,5;EURO;06/09/2018;
002955/F00110420098;00110420098;10/07/2018;31/08/2018;;1977,88;;;;;1977,88;EURO;06/09/2018;
002991/F00110420098;00110420098;12/07/2018;31/08/2018;;1058,24;;;;;1058,24;EURO;06/09/2018;
003026/F00110420098;00110420098;15/07/2018;31/08/2018;;1438,2;;;;;1438,2;EURO;06/09/2018;
003047/F00110420098;00110420098;17/07/2018;31/08/2018;;1602,08;;;;;1602,08;EURO;02/10/2018;
003084/F00110420098;00110420098;19/07/2018;31/08/2018;;1786,73;;;;;1786,73;EURO;02/10/2018;
003117/F00110420098;00110420098;22/07/2018;31/08/2018;;1646,96;;;;;1646,96;EURO;02/10/2018;
003146/F00110420098;00110420098;24/07/2018;31/08/2018;;703,9;;;;;703,9;EURO;02/10/2018;
003169/F00110420098;00110420098;26/07/2018;31/08/2018;;1751,88;;;;;1751,88;EURO;02/10/2018;
003180/F00110420098;00110420098;26/07/2018;31/08/2018;;295,19;;;;;295,19;EURO;02/10/2018;
003187/F00110420098;00110420098;29/07/2018;31/08/2018;;2351,05;;;;;2351,05;EURO;02/10/2018;
003218/F00110420098;00110420098;31/07/2018;31/08/2018;;2118,9;;;;;2118,9;EURO;02/10/2018;
003251/F00110420098;00110420098;02/08/2018;30/09/2018;;1714,23;;;;;1714,23;EURO;05/11/2018;
003270/F00110420098;00110420098;05/08/2018;30/09/2018;;1113,96;;;;;1113,96;EURO;05/11/2018;
003297/F00110420098;00110420098;07/08/2018;30/09/2018;;1572,68;;;;;1572,68;EURO;05/11/2018;
003327/F00110420098;00110420098;09/08/2018;30/09/2018;;1664,78;;;;;1664,78;EURO;05/11/2018;
003354/F00110420098;00110420098;12/08/2018;30/09/2018;;2338,06;;;;;2338,06;EURO;05/11/2018;
003380/F00110420098;00110420098;16/08/2018;30/09/2018;;2161,46;;;;;2161,46;EURO;05/11/2018;
003444/F00110420098;00110420098;21/08/2018;30/09/2018;;2146,7;;;;;2146,7;EURO;05/11/2018;
003481/F00110420098;00110420098;23/08/2018;30/09/2018;;1029,62;;;;;1029,62;EURO;05/11/2018;
003511/F00110420098;00110420098;26/08/2018;30/09/2018;;231,36;;;;;231,36;EURO;05/11/2018;
003548/F00110420098;00110420098;28/08/2018;30/09/2018;;215,3;;;;;215,3;EURO;05/11/2018;
003582/F00110420098;00110420098;30/08/2018;30/09/2018;;1122,24;;;;;1122,24;EURO;05/11/2018;
003624/F00110420098;00110420098;02/09/2018;31/10/2018;;1261,95;;;;;1261,95;EURO;03/12/2018;
003693/F00110420098;00110420098;06/09/2018;31/10/2018;;285,85;;;;;285,85;EURO;03/12/2018;
003722/F00110420098;00110420098;09/09/2018;31/10/2018;;1143,68;;;;;1143,68;EURO;03/12/2018;
003768/F00110420098;00110420098;11/09/2018;31/10/2018;;362,72;;;;;362,72;EURO;03/12/2018;
003804/F00110420098;00110420098;13/09/2018;31/10/2018;;318,81;;;;;318,81;EURO;03/12/2018;
003831/F00110420098;00110420098;16/09/2018;31/10/2018;;180,91;;;;;180,91;EURO;03/12/2018;
003861/F00110420098;00110420098;18/09/2018;31/10/2018;;1086,04;;;;;1086,04;EURO;03/12/2018;
003885/F00110420098;00110420098;20/09/2018;31/10/2018;;410,72;;;;;410,72;EURO;03/12/2018;
003918/F00110420098;00110420098;23/09/2018;31/10/2018;;716,58;;;;;716,58;EURO;03/12/2018;
003951/F00110420098;00110420098;25/09/2018;31/10/2018;;151,11;;;;;151,11;EURO;03/12/2018;
004230/F00110420098;00110420098;11/10/2018;30/11/2018;;119,95;;;;;119,95;EURO;03/12/2018;
004261/F00110420098;00110420098;14/10/2018;30/11/2018;;293,85;;;;;293,85;EURO;03/12/2018;
004422/F00110420098;00110420098;23/10/2018;30/11/2018;;166,28;;;;;166,28;EURO;03/12/2018;
004469/F00110420098;00110420098;25/10/2018;30/11/2018;;279,41;;;;;279,41;EURO;03/12/2018;
004511/F00110420098;00110420098;28/10/2018;30/11/2018;;255,59;;;;;255,59;EURO;03/12/2018;
004546/F00110420098;00110420098;30/10/2018;30/11/2018;;264,73;;;;;264,73;EURO;03/12/2018;
004572/F00110420098;00110420098;01/11/2018;31/12/2018;;467,12;;;;;467,12;EURO;18/01/2019;
004606/F00110420098;00110420098;04/11/2018;31/12/2018;;277,21;;;;;277,21;EURO;18/01/2019;
004691/F00110420098;00110420098;08/11/2018;31/12/2018;;139,81;;;;;139,81;EURO;18/01/2019;
004724/F00110420098;00110420098;11/11/2018;31/12/2018;;183,05;;;;;183,05;EURO;18/01/2019;
004807/F00110420098;00110420098;15/11/2018;31/12/2018;;260,79;;;;;260,79;EURO;18/01/2019;
004840/F00110420098;00110420098;18/11/2018;31/12/2018;;244,15;;;;;244,15;EURO;18/01/2019;
004887/F00110420098;00110420098;20/11/2018;31/12/2018;;503,2;;;;;503,2;EURO;18/01/2019;
004928/F00110420098;00110420098;22/11/2018;31/12/2018;;152,11;;;;;152,11;EURO;18/01/2019;
004970/F00110420098;00110420098;25/11/2018;31/12/2018;;139,63;;;;;139,63;EURO;18/01/2019;
005118/F00110420098;00110420098;06/12/2018;31/01/2019;;168,69;;;;;168,69;EURO;;
005136/F00110420098;00110420098;09/12/2018;31/01/2019;;188,82;;;;;188,82;EURO;;
005180/F00110420098;00110420098;11/12/2018;31/01/2019;;125,23;;;;;125,23;EURO;;
005207/F00110420098;00110420098;13/12/2018;31/01/2019;;145,56;;;;;145,56;EURO;;
005245/F00110420098;00110420098;16/12/2018;31/01/2019;;292,57;;;;;292,57;EURO;;
005270/F00110420098;00110420098;18/12/2018;31/01/2019;;1318,96;;;;;1318,96;EURO;;
000092/C00120690599;00120690599;29/10/2018;29/10/2018;;130;;;;;130;EURO;;
000129/MD00120690599;00120690599;31/03/2019;31/03/2019;;181,88;;;;;181,88;EURO;;
000144/C00120690599;00120690599;15/11/2018;15/11/2018;;170,8;;;;;170,8;EURO;;
000235/MD00120690599;00120690599;31/05/2019;31/05/2019;;239,32;;;;;239,32;EURO;;
000289/MD00120690599;00120690599;30/06/2019;30/06/2019;;63,61;;;;;63,61;EURO;;
000660/MD00120690599;00120690599;31/12/2018;31/12/2018;;33,28;;;;;33,28;EURO;;
003143/F00123400665;00123400665;24/07/2018;24/07/2018;;0;;;;;0;EURO;;
004126/F00123400665;00123400665;05/10/2018;30/11/2018;;17,66;;;;;17,66;EURO;;
004338/F00123400665;00123400665;18/10/2018;18/10/2018;;0;;;;;0;EURO;;
004566/F00123400665;00123400665;01/11/2018;01/11/2018;;0;;;;;0;EURO;;
004798/F00123400665;00123400665;15/11/2018;15/11/2018;;0;;;;;0;EURO;;
004862/F00123400665;00123400665;19/11/2018;31/12/2018;;39,9;;;;;39,9;EURO;25/11/2018;
004914/F00123400665;00123400665;22/11/2018;22/11/2018;;0;;;;;0;EURO;;
004956/F00123400665;00123400665;25/11/2018;25/11/2018;;0;;;;;0;EURO;;
005046/F00123400665;00123400665;02/12/2018;02/12/2018;;0;;;;;0;EURO;;
005168/F00123400665;00123400665;11/12/2018;11/12/2018;;0;;;;;0;EURO;;
000068/FD00124480591;00124480591;25/01/2019;28/02/2019;;726,36;;;;;726,36;EURO;04/04/2019;
000183/FD00124480591;00124480591;22/02/2019;31/03/2019;;8132,74;;;;;8132,74;EURO;06/05/2019;
000354/FD00124480591;00124480591;20/03/2019;30/04/2019;;4864,27;;;;;4864,27;EURO;31/05/2019;
000553/FD00124480591;00124480591;19/04/2019;31/05/2019;;435,81;;;;;435,81;EURO;04/07/2019;
000716/FD00124480591;00124480591;21/05/2019;30/06/2019;;1416,43;;;;;1416,43;EURO;;
000811/FD00124480591;00124480591;15/07/2018;31/08/2018;;2445,45;;;;;2445,45;EURO;;
000864/FD00124480591;00124480591;31/07/2018;31/08/2018;;5202,14;;;;;5202,14;EURO;;
000939/FD00124480591;00124480591;25/06/2019;31/07/2019;;3146,37;;;;;3146,37;EURO;;
001009/FD00124480591;00124480591;16/09/2018;31/10/2018;;11955,12;;;;;11955,12;EURO;30/11/2018;
001010/FD00124480591;00124480591;30/06/2019;31/07/2019;;10683,06;;;;;10683,06;EURO;;
001056/FD00124480591;00124480591;30/09/2018;31/10/2018;;8675,78;;;;;8675,78;EURO;30/11/2018;
001116/FD00124480591;00124480591;14/10/2018;30/11/2018;;9781,9;;;;;9781,9;EURO;03/01/2019;
001129/FD00124480591;00124480591;21/07/2019;31/08/2019;;5907,18;;;;;5907,18;EURO;;
001184/FD00124480591;00124480591;31/10/2018;30/11/2018;;10976,85;;;;;10976,85;EURO;03/01/2019;
001249/FD00124480591;00124480591;20/11/2018;31/12/2018;;2015,88;;;;;2015,88;EURO;;
001288/FD00124480591;00124480591;30/11/2018;31/12/2018;;5960,62;;;;;5960,62;EURO;;
001332/FD00124480591;00124480591;16/12/2018;31/01/2019;;11970,62;;;;;11970,62;EURO;;
001369/FD00124480591;00124480591;30/12/2018;31/01/2019;;4092,15;;;;;4092,15;EURO;;
000191/CD00127560597;00127560597;17/05/2019;30/06/2019;;2983,46;;;;;2983,46;EURO;10/06/2019;
000946/FD00127560597;00127560597;25/06/2019;31/07/2019;;113,82;;;;;113,82;EURO;09/07/2019;
000175/FD00127580090;00127580090;22/02/2019;31/03/2019;;111,03;;;;;111,03;EURO;;
