100000046590576;00046590576;28/04/2019;30/05/2019;;147,12;;;;;147,12;EURO;18/07/2019;
147900046590576;00046590576;04/06/2019;30/07/2019;;-25,8;;;;;-25,8;EURO;18/07/2019;
170000046590576;00046590576;25/06/2019;30/07/2019;;18,98;;;;;18,98;EURO;18/07/2019;
175300046590576;00046590576;03/07/2018;30/08/2018;;-23,22;;;;;-23,22;EURO;30/08/2018;
177400046590576;00046590576;05/07/2018;30/08/2018;;29,59;;;;;29,59;EURO;30/08/2018;
185500046590576;00046590576;15/07/2018;30/08/2018;;49,66;;;;;49,66;EURO;30/08/2018;
188100046590576;00046590576;18/07/2019;30/08/2019;;46,53;;;;;46,53;EURO;;
197800046590576;00046590576;31/07/2018;30/08/2018;;8,08;;;;;8,08;EURO;30/08/2018;
198900046590576;00046590576;02/08/2018;30/09/2018;;42,28;;;;;42,28;EURO;06/11/2018;
203400046590576;00046590576;07/08/2018;30/09/2018;;-15,48;;;;;-15,48;EURO;06/11/2018;
209800046590576;00046590576;19/08/2018;30/09/2018;;55,78;;;;;55,78;EURO;06/11/2018;
214400046590576;00046590576;26/08/2018;30/09/2018;;31,2;;;;;31,2;EURO;06/11/2018;
218500046590576;00046590576;30/08/2018;30/09/2018;;62,66;;;;;62,66;EURO;06/11/2018;
227300046590576;00046590576;06/09/2018;30/10/2018;;126,88;;;;;126,88;EURO;31/01/2019;
234300046590576;00046590576;13/09/2018;30/10/2018;;79,72;;;;;79,72;EURO;31/01/2019;
236000046590576;00046590576;16/09/2018;30/10/2018;;116,1;;;;;116,1;EURO;31/01/2019;
239300046590576;00046590576;18/09/2018;30/10/2018;;-77,4;;;;;-77,4;EURO;31/01/2019;
241400046590576;00046590576;20/09/2018;30/10/2018;;133,8;;;;;133,8;EURO;05/03/2019;
243500046590576;00046590576;23/09/2018;30/10/2018;;61,16;;;;;61,16;EURO;05/03/2019;
250000046590576;00046590576;27/09/2018;30/10/2018;;106,64;;;;;106,64;EURO;05/03/2019;
250300046590576;00046590576;27/09/2018;30/10/2018;;18,46;;;;;18,46;EURO;05/03/2019;
252700046590576;00046590576;30/09/2018;30/10/2018;;139,23;;;;;139,23;EURO;05/03/2019;
256500046590576;00046590576;02/10/2018;30/11/2018;;40,58;;;;;40,58;EURO;05/03/2019;
256600046590576;00046590576;02/10/2018;30/11/2018;;-100,62;;;;;-100,62;EURO;05/03/2019;
259600046590576;00046590576;04/10/2018;30/11/2018;;103,69;;;;;103,69;EURO;24/03/2019;
263400046590576;00046590576;07/10/2018;30/11/2018;;17,68;;;;;17,68;EURO;24/03/2019;
266500046590576;00046590576;09/10/2018;30/11/2018;;38,3;;;;;38,3;EURO;24/03/2019;
269700046590576;00046590576;11/10/2018;30/11/2018;;61,51;;;;;61,51;EURO;24/03/2019;
277400046590576;00046590576;18/10/2018;30/11/2018;;24,62;;;;;24,62;EURO;24/03/2019;
284800046590576;00046590576;25/10/2018;30/11/2018;;48,42;;;;;48,42;EURO;24/03/2019;
288800046590576;00046590576;30/10/2018;30/11/2018;;-82,56;;;;;-82,56;EURO;24/03/2019;
295300046590576;00046590576;06/11/2018;30/12/2018;;39,37;;;;;39,37;EURO;18/04/2019;
296800046590576;00046590576;08/11/2018;30/12/2018;;57,36;;;;;57,36;EURO;18/04/2019;
307600046590576;00046590576;18/11/2018;30/12/2018;;49,35;;;;;49,35;EURO;18/04/2019;
311700046590576;00046590576;22/11/2018;30/12/2018;;82,32;;;;;82,32;EURO;18/04/2019;
326000046590576;00046590576;06/12/2018;30/01/2019;;62,46;;;;;62,46;EURO;18/04/2019;
8500046590576;00046590576;10/01/2019;02/03/2019;;-77,4;;;;;-77,4;EURO;18/04/2019;
124200100820331;00100820331;19/05/2019;30/06/2019;;42,72;;;;;42,72;EURO;06/06/2019;
127100100820331;00100820331;21/05/2019;30/06/2019;;48,92;;;;;48,92;EURO;06/06/2019;
129900100820331;00100820331;23/05/2019;30/06/2019;;41,97;;;;;41,97;EURO;06/06/2019;
100113110118;00113110118;02/01/2019;02/03/2019;;335,03;;;;;335,03;EURO;01/04/2019;
101300113110118;00113110118;29/04/2019;30/05/2019;;61,62;;;;;61,62;EURO;05/06/2019;
10300113110118;00113110118;13/01/2019;02/03/2019;;208,99;;;;;208,99;EURO;01/04/2019;
106700113110118;00113110118;03/05/2019;30/06/2019;;54,96;;;;;54,96;EURO;09/07/2019;
108900113110118;00113110118;06/05/2019;30/06/2019;;71,19;;;;;71,19;EURO;09/07/2019;
112400113110118;00113110118;09/05/2019;30/06/2019;;182,47;;;;;182,47;EURO;09/07/2019;
1200113110118;00113110118;03/01/2019;02/03/2019;;280,05;;;;;280,05;EURO;01/04/2019;
12400113110118;00113110118;14/01/2019;02/03/2019;;141,39;;;;;141,39;EURO;01/04/2019;
13700113110118;00113110118;15/01/2019;02/03/2019;;276,38;;;;;276,38;EURO;01/04/2019;
14700113110118;00113110118;16/01/2019;02/03/2019;;285,01;;;;;285,01;EURO;01/04/2019;
15500113110118;00113110118;17/01/2019;02/03/2019;;192,24;;;;;192,24;EURO;01/04/2019;
16800113110118;00113110118;20/01/2019;02/03/2019;;160;;;;;160;EURO;01/04/2019;
17900113110118;00113110118;21/01/2019;02/03/2019;;40,4;;;;;40,4;EURO;01/04/2019;
18300113110118;00113110118;22/01/2019;02/03/2019;;44,91;;;;;44,91;EURO;01/04/2019;
187600113110118;00113110118;18/07/2019;30/08/2019;;114,55;;;;;114,55;EURO;;
19300113110118;00113110118;23/01/2019;02/03/2019;;48,18;;;;;48,18;EURO;01/04/2019;
20400113110118;00113110118;24/01/2019;02/03/2019;;308,93;;;;;308,93;EURO;01/04/2019;
21400113110118;00113110118;25/01/2019;02/03/2019;;103,01;;;;;103,01;EURO;01/04/2019;
21900113110118;00113110118;27/01/2019;02/03/2019;;80,96;;;;;80,96;EURO;01/04/2019;
22900113110118;00113110118;28/01/2019;02/03/2019;;138,58;;;;;138,58;EURO;01/04/2019;
24700113110118;00113110118;30/01/2019;02/03/2019;;113,62;;;;;113,62;EURO;01/04/2019;
27600113110118;00113110118;03/02/2019;30/03/2019;;123,6;;;;;123,6;EURO;26/04/2019;
2800113110118;00113110118;04/01/2019;02/03/2019;;177,91;;;;;177,91;EURO;01/04/2019;
314300113110118;00113110118;25/11/2018;30/12/2018;;218,97;;;;;218,97;EURO;25/01/2019;
31800113110118;00113110118;07/02/2019;30/03/2019;;64,17;;;;;64,17;EURO;26/04/2019;
319300113110118;00113110118;29/11/2018;30/12/2018;;99,27;;;;;99,27;EURO;25/01/2019;
321700113110118;00113110118;02/12/2018;30/01/2019;;109,46;;;;;109,46;EURO;18/02/2019;
323900113110118;00113110118;04/12/2018;30/01/2019;;106,55;;;;;106,55;EURO;18/02/2019;
326100113110118;00113110118;06/12/2018;30/01/2019;;73,79;;;;;73,79;EURO;18/02/2019;
327400113110118;00113110118;09/12/2018;30/01/2019;;153,14;;;;;153,14;EURO;18/02/2019;
329900113110118;00113110118;11/12/2018;30/01/2019;;147,32;;;;;147,32;EURO;18/02/2019;
330600113110118;00113110118;12/12/2018;30/01/2019;;137,42;;;;;137,42;EURO;18/02/2019;
33100113110118;00113110118;08/02/2019;30/03/2019;;64,64;;;;;64,64;EURO;26/04/2019;
331700113110118;00113110118;13/12/2018;30/01/2019;;71,6;;;;;71,6;EURO;18/02/2019;
333800113110118;00113110118;16/12/2018;30/01/2019;;75,24;;;;;75,24;EURO;18/02/2019;
33500113110118;00113110118;10/02/2019;30/03/2019;;89,6;;;;;89,6;EURO;26/04/2019;
336400113110118;00113110118;19/12/2018;30/01/2019;;167,7;;;;;167,7;EURO;18/02/2019;
338900113110118;00113110118;21/12/2018;30/01/2019;;119,65;;;;;119,65;EURO;18/02/2019;
3500113110118;00113110118;06/01/2019;02/03/2019;;311,68;;;;;311,68;EURO;01/04/2019;
35100113110118;00113110118;12/02/2019;30/03/2019;;57,62;;;;;57,62;EURO;26/04/2019;
36900113110118;00113110118;14/02/2019;30/03/2019;;54,92;;;;;54,92;EURO;26/04/2019;
38600113110118;00113110118;17/02/2019;30/03/2019;;93,24;;;;;93,24;EURO;26/04/2019;
40800113110118;00113110118;19/02/2019;30/03/2019;;70,62;;;;;70,62;EURO;26/04/2019;
41500113110118;00113110118;20/02/2019;30/03/2019;;56,16;;;;;56,16;EURO;26/04/2019;
43200113110118;00113110118;22/02/2019;30/03/2019;;49,4;;;;;49,4;EURO;26/04/2019;
44100113110118;00113110118;24/02/2019;30/03/2019;;45,19;;;;;45,19;EURO;26/04/2019;
46400113110118;00113110118;27/02/2019;30/03/2019;;49,35;;;;;49,35;EURO;26/04/2019;
46900113110118;00113110118;28/02/2019;30/03/2019;;59,96;;;;;59,96;EURO;05/06/2019;
47700113110118;00113110118;01/03/2019;30/04/2019;;46,44;;;;;46,44;EURO;16/05/2019;
48300113110118;00113110118;03/03/2019;30/04/2019;;48,18;;;;;48,18;EURO;16/05/2019;
49500113110118;00113110118;04/03/2019;30/04/2019;;44,77;;;;;44,77;EURO;16/05/2019;
50100113110118;00113110118;05/03/2019;30/04/2019;;59,12;;;;;59,12;EURO;16/05/2019;
5100113110118;00113110118;07/01/2019;02/03/2019;;255,42;;;;;255,42;EURO;01/04/2019;
51200113110118;00113110118;06/03/2019;30/04/2019;;47,68;;;;;47,68;EURO;16/05/2019;
51700113110118;00113110118;07/03/2019;30/04/2019;;51,84;;;;;51,84;EURO;16/05/2019;
54100113110118;00113110118;10/03/2019;30/04/2019;;46,85;;;;;46,85;EURO;16/05/2019;
55700113110118;00113110118;12/03/2019;30/04/2019;;46,02;;;;;46,02;EURO;16/05/2019;
57200113110118;00113110118;14/03/2019;30/04/2019;;48,52;;;;;48,52;EURO;16/05/2019;
59600113110118;00113110118;17/03/2019;30/04/2019;;98,44;;;;;98,44;EURO;16/05/2019;
6100113110118;00113110118;08/01/2019;02/03/2019;;248,47;;;;;248,47;EURO;01/04/2019;
62100113110118;00113110118;20/03/2019;30/04/2019;;49,5;;;;;49,5;EURO;16/05/2019;
62900113110118;00113110118;21/03/2019;30/04/2019;;53,09;;;;;53,09;EURO;16/05/2019;
65000113110118;00113110118;24/03/2019;30/04/2019;;47,68;;;;;47,68;EURO;16/05/2019;
66000113110118;00113110118;25/03/2019;30/04/2019;;48,1;;;;;48,1;EURO;16/05/2019;
66700113110118;00113110118;26/03/2019;30/04/2019;;46,85;;;;;46,85;EURO;16/05/2019;
67600113110118;00113110118;27/03/2019;30/04/2019;;49,76;;;;;49,76;EURO;16/05/2019;
68400113110118;00113110118;28/03/2019;30/04/2019;;50,18;;;;;50,18;EURO;16/05/2019;
70800113110118;00113110118;31/03/2019;30/04/2019;;106,24;;;;;106,24;EURO;16/05/2019;
72800113110118;00113110118;02/04/2019;30/05/2019;;106,92;;;;;106,92;EURO;05/06/2019;
74200113110118;00113110118;03/04/2019;30/05/2019;;55,17;;;;;55,17;EURO;05/06/2019;
75700113110118;00113110118;04/04/2019;30/05/2019;;110,92;;;;;110,92;EURO;05/06/2019;
77800113110118;00113110118;07/04/2019;30/05/2019;;59,12;;;;;59,12;EURO;05/06/2019;
79500113110118;00113110118;08/04/2019;30/05/2019;;105,63;;;;;105,63;EURO;05/06/2019;
80200113110118;00113110118;09/04/2019;30/05/2019;;60,16;;;;;60,16;EURO;05/06/2019;
82100113110118;00113110118;10/04/2019;30/05/2019;;50,8;;;;;50,8;EURO;05/06/2019;
82200113110118;00113110118;10/04/2019;30/05/2019;;74,06;;;;;74,06;EURO;05/06/2019;
84400113110118;00113110118;12/04/2019;30/05/2019;;182,58;;;;;182,58;EURO;05/06/2019;
85300113110118;00113110118;14/04/2019;30/05/2019;;74,47;;;;;74,47;EURO;05/06/2019;
86700113110118;00113110118;15/04/2019;30/05/2019;;68,28;;;;;68,28;EURO;05/06/2019;
