145700042340950;00042340950;24/08/2018;24/08/2018;;-885,82;;;;;-885,82;EURO;;
160900042340950;00042340950;25/09/2018;25/09/2018;;-1642,31;;;;;-1642,31;EURO;;
213200042340950;00042340950;29/11/2018;29/11/2018;;-822,64;;;;;-822,64;EURO;;
559700042340950;00042340950;31/08/2018;31/08/2018;;1401,09;;;;;1401,09;EURO;18/10/2018;
617100042340950;00042340950;30/09/2018;30/09/2018;;9662,68;;;;;9662,68;EURO;29/11/2018;
681700042340950;00042340950;31/10/2018;31/10/2018;;4373,7;;;;;4373,7;EURO;29/11/2018;
753500042340950;00042340950;30/11/2018;30/11/2018;;3347,76;;;;;3347,76;EURO;04/01/2019;
1000103530499;00103530499;05/01/2019;02/03/2019;;514,63;;;;;514,63;EURO;;
10500103530499;00103530499;12/01/2019;02/03/2019;;2565,7;;;;;2565,7;EURO;;
10600103530499;00103530499;12/01/2019;02/03/2019;;2487,31;;;;;2487,31;EURO;;
10700103530499;00103530499;12/01/2019;02/03/2019;;3052,38;;;;;3052,38;EURO;;
10800103530499;00103530499;12/01/2019;02/03/2019;;2124,64;;;;;2124,64;EURO;;
10900103530499;00103530499;12/01/2019;02/03/2019;;3177,47;;;;;3177,47;EURO;;
11000103530499;00103530499;12/01/2019;02/03/2019;;592,22;;;;;592,22;EURO;;
11100103530499;00103530499;12/01/2019;02/03/2019;;1067,25;;;;;1067,25;EURO;;
300103530499;00103530499;05/01/2019;02/03/2019;;1238,61;;;;;1238,61;EURO;;
400103530499;00103530499;05/01/2019;02/03/2019;;1226,28;;;;;1226,28;EURO;;
500103530499;00103530499;05/01/2019;02/03/2019;;2082,54;;;;;2082,54;EURO;;
600103530499;00103530499;05/01/2019;02/03/2019;;1508,4;;;;;1508,4;EURO;;
700103530499;00103530499;05/01/2019;02/03/2019;;1206,24;;;;;1206,24;EURO;;
800103530499;00103530499;05/01/2019;02/03/2019;;1793,97;;;;;1793,97;EURO;;
900103530499;00103530499;05/01/2019;02/03/2019;;252,76;;;;;252,76;EURO;;
57100144180593;00144180593;14/07/2018;14/07/2018;;370,22;;;;;370,22;EURO;02/10/2018;
59500144180593;00144180593;21/07/2018;21/07/2018;;291,28;;;;;291,28;EURO;02/10/2018;
62800144180593;00144180593;31/07/2018;31/07/2018;;58,56;;;;;58,56;EURO;02/10/2018;
