1003900042340950;00042340950;27/06/2019;30/07/2019;;1442,69;;;;;1442,69;EURO;;
1013300042340950;00042340950;28/06/2019;30/07/2019;;1268,7;;;;;1268,7;EURO;;
1038100042340950;00042340950;01/07/2019;30/08/2019;;720,1;;;;;720,1;EURO;;
1040600042340950;00042340950;02/07/2019;02/07/2019;;-1313,52;;;;;-1313,52;EURO;;
1040700042340950;00042340950;02/07/2019;02/07/2019;;-1268,7;;;;;-1268,7;EURO;;
1052100042340950;00042340950;03/07/2019;30/08/2019;;1071,35;;;;;1071,35;EURO;;
1057400042340950;00042340950;04/07/2019;30/08/2019;;298,94;;;;;298,94;EURO;;
1091500042340950;00042340950;10/07/2019;30/08/2019;;267,57;;;;;267,57;EURO;;
1114300042340950;00042340950;15/07/2019;30/08/2019;;357,24;;;;;357,24;EURO;;
1127200042340950;00042340950;17/07/2019;30/08/2019;;489,26;;;;;489,26;EURO;;
1131500042340950;00042340950;18/07/2019;30/08/2019;;455,21;;;;;455,21;EURO;;
1138000042340950;00042340950;19/07/2019;30/08/2019;;1158,33;;;;;1158,33;EURO;;
1143300042340950;00042340950;19/07/2019;30/08/2019;;687,34;;;;;687,34;EURO;;
1148400042340950;00042340950;22/07/2019;30/08/2019;;1372,8;;;;;1372,8;EURO;;
1155500042340950;00042340950;23/07/2019;30/08/2019;;604,97;;;;;604,97;EURO;;
1163800042340950;00042340950;24/07/2019;30/08/2019;;698,98;;;;;698,98;EURO;;
1166000042340950;00042340950;25/07/2019;30/08/2019;;2203,03;;;;;2203,03;EURO;;
1174900042340950;00042340950;26/07/2019;30/08/2019;;1619,36;;;;;1619,36;EURO;;
1190200042340950;00042340950;30/07/2019;30/08/2019;;1150,66;;;;;1150,66;EURO;;
1193900042340950;00042340950;31/07/2019;30/08/2019;;273,5;;;;;273,5;EURO;;
1213800042340950;00042340950;01/08/2019;30/09/2019;;221,31;;;;;221,31;EURO;;
989800042340950;00042340950;25/06/2019;30/07/2019;;960,52;;;;;960,52;EURO;;
996400042340950;00042340950;26/06/2019;30/07/2019;;1316,64;;;;;1316,64;EURO;;
1029500051600385;00051600385;28/06/2019;30/07/2019;;25322,52;;;;;25322,52;EURO;;
1209700051600385;00051600385;31/07/2019;30/08/2019;;24177,31;;;;;24177,31;EURO;;
1305000051600385;00051600385;31/07/2018;30/08/2018;;19005,59;;;;;19005,59;EURO;31/12/2018;
1471000051600385;00051600385;31/08/2018;30/09/2018;;13989,34;;;;;13989,34;EURO;04/02/2019;
1643900051600385;00051600385;28/09/2018;30/10/2018;;10842,72;;;;;10842,72;EURO;05/03/2019;
169100051600385;00051600385;31/01/2019;02/03/2019;;15407,13;;;;;15407,13;EURO;18/06/2019;
