193100046590576;00046590576;07/03/2019;30/04/2019;;261,5;;;;;261,5;EURO;02/06/2019;
202500046590576;00046590576;10/03/2019;30/04/2019;;124,8;;;;;124,8;EURO;02/06/2019;
221900046590576;00046590576;14/03/2019;30/04/2019;;124,8;;;;;124,8;EURO;02/06/2019;
229400046590576;00046590576;17/03/2019;30/04/2019;;121,06;;;;;121,06;EURO;02/06/2019;
245600046590576;00046590576;21/03/2019;30/04/2019;;70,93;;;;;70,93;EURO;04/07/2019;
254400046590576;00046590576;24/03/2019;30/04/2019;;173,89;;;;;173,89;EURO;04/07/2019;
269400046590576;00046590576;28/03/2019;30/04/2019;;54,07;;;;;54,07;EURO;04/07/2019;
277900046590576;00046590576;31/03/2019;30/04/2019;;111,07;;;;;111,07;EURO;;
295200046590576;00046590576;04/04/2019;30/05/2019;;84,03;;;;;84,03;EURO;;
302600046590576;00046590576;07/04/2019;07/05/2019;;87,36;;;;;87,36;EURO;;
318600046590576;00046590576;11/04/2019;11/05/2019;;79,77;;;;;79,77;EURO;;
326600046590576;00046590576;14/04/2019;14/05/2019;;157,22;;;;;157,22;EURO;;
346100046590576;00046590576;18/04/2019;18/05/2019;;127,61;;;;;127,61;EURO;;
350100046590576;00046590576;19/04/2019;19/05/2019;;115,91;;;;;115,91;EURO;;
370800046590576;00046590576;28/04/2019;28/05/2019;;120,02;;;;;120,02;EURO;;
382900046590576;00046590576;02/05/2019;01/06/2019;;69,58;;;;;69,58;EURO;;
389500046590576;00046590576;05/05/2019;04/06/2019;;80,91;;;;;80,91;EURO;;
405000046590576;00046590576;09/05/2019;08/06/2019;;54,65;;;;;54,65;EURO;;
420300046590576;00046590576;14/05/2019;13/06/2019;;38,12;;;;;38,12;EURO;;
483700046590576;00046590576;02/06/2019;02/07/2019;;50,96;;;;;50,96;EURO;;
492800046590576;00046590576;04/06/2019;04/07/2019;;45,5;;;;;45,5;EURO;;
504900046590576;00046590576;09/06/2019;09/07/2019;;37,86;;;;;37,86;EURO;;
518100046590576;00046590576;13/06/2019;13/07/2019;;44,82;;;;;44,82;EURO;;
523800046590576;00046590576;16/06/2019;16/07/2019;;43,99;;;;;43,99;EURO;;
545300046590576;00046590576;23/06/2019;23/07/2019;;43,99;;;;;43,99;EURO;;
559300046590576;00046590576;27/06/2019;27/07/2019;;43,99;;;;;43,99;EURO;;
567100046590576;00046590576;30/06/2019;30/07/2019;;46,9;;;;;46,9;EURO;;
579800046590576;00046590576;04/07/2019;03/08/2019;;49,71;;;;;49,71;EURO;;
587700046590576;00046590576;07/07/2019;06/08/2019;;52,52;;;;;52,52;EURO;;
